user_id,trade_direction,shares,option_yes_no,option_type,price,total_trade_amount,timestamp
popoyiyou,BUY,26.0,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,25.323999999999998,"Friday, February 27, 2026 03:41:31 EST"
popoyiyou,SELL,7.0,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,6.811,"Friday, February 27, 2026 03:41:09 EST"
efsdfjnsdfs,SELL,230.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.994,228.62,"Friday, February 27, 2026 03:41:03 EST"
l65a1j4e,SELL,46.83,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,45.56559,"Friday, February 27, 2026 03:41:01 EST"
l65a1j4e,BUY,46.83,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,45.61242,"Friday, February 27, 2026 03:40:31 EST"
SuperChampion131,BUY,130.538562,No,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.9839999999387155,128.449945,"Friday, February 27, 2026 03:39:47 EST"
htyr554,SELL,840.28,No,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.983,825.99524,"Friday, February 27, 2026 03:38:15 EST"
h45y5,SELL,959.79,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.994,954.03126,"Friday, February 27, 2026 03:37:55 EST"
rubydium2026,SELL,1000.0,Yes,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.004,4.0,"Friday, February 27, 2026 03:36:11 EST"
rubydium2026,SELL,1000.0,Yes,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.005,5.0,"Friday, February 27, 2026 03:36:05 EST"
rubydium2026,SELL,1000.0,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.016,16.0,"Friday, February 27, 2026 03:35:51 EST"
254f31,SELL,27.0,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.995,26.865,"Friday, February 27, 2026 03:35:21 EST"
SuperWizard9050,BUY,134.613812,No,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.9839999999405707,132.459991,"Friday, February 27, 2026 03:34:17 EST"
Frei2,BUY,15.400409,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.9739999762343974,14.999998,"Friday, February 27, 2026 03:34:13 EST"
9sdSl4LM7zki,SELL,84.77,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,82.48120999999999,"Friday, February 27, 2026 03:33:27 EST"
0x51d7dD1975Fa6342DaeCA758a510533Bc3AF5e6A-1770798459912,SELL,84.66,No,Will there be no change in Fed interest rates after the March 2026 meeting?,0.026,2.20116,"Friday, February 27, 2026 03:33:17 EST"
Alryeden,BUY,10.0502,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,9.999949,"Friday, February 27, 2026 03:33:07 EST"
BoldRanger9528,BUY,119.0452,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,118.449974,"Friday, February 27, 2026 03:32:27 EST"
qbxhd,SELL,9.04,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.995,8.9948,"Friday, February 27, 2026 03:31:57 EST"
gfhfdtgr,SELL,15398.59,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.995,15321.59705,"Friday, February 27, 2026 03:31:37 EST"
l65a1j4e,SELL,35.01,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,34.06473,"Friday, February 27, 2026 03:31:35 EST"
0xab97feCca77708Bb85C12BF5006714cDfA96c2D5-1770565469528,SELL,132.73,No,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.983,130.47359,"Friday, February 27, 2026 03:31:17 EST"
gfhfdtgr,BUY,15398.59425,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.996,15336.999873,"Friday, February 27, 2026 03:31:15 EST"
hnn2,SELL,1190.46,Yes,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.004,4.76184,"Friday, February 27, 2026 03:31:13 EST"
hnn2,SELL,1369.64,Yes,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.005,6.8482,"Friday, February 27, 2026 03:31:11 EST"
HUisasq,BUY,25.66735,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.9739999649359985,24.999998,"Friday, February 27, 2026 03:30:57 EST"
0x82B03E7ac4E7f80195BC649C0197062A580320E0-1770579631147,SELL,83.83,No,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.983,82.40489,"Friday, February 27, 2026 03:30:57 EST"
0xdfC35B5931f8bBf1fa91EF0177c217770e5F39f4-1770776523514,SELL,216.11,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.016,3.4577600000000004,"Friday, February 27, 2026 03:30:49 EST"
l65a1j4e,BUY,35.01,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,34.09974,"Friday, February 27, 2026 03:30:39 EST"
0x5fa0aa0c184b86be29594fad30b8f755c2a60694,BUY,143.3968,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,142.67981600000002,"Friday, February 27, 2026 03:30:27 EST"
0x7087ba16ace5239acfd65d027f1652e74ea6bc7f,SELL,2.04,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,1.98492,"Friday, February 27, 2026 03:30:01 EST"
popoyiyou,SELL,20.0,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,19.46,"Friday, February 27, 2026 03:29:57 EST"
akhiltr03,SELL,2.04,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,1.98492,"Friday, February 27, 2026 03:29:55 EST"
popoyiyou,SELL,12.0,No,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.983,11.796,"Friday, February 27, 2026 03:29:29 EST"
dmnkflnmwi,SELL,300.0,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.016,4.8,"Friday, February 27, 2026 03:28:57 EST"
3bee0f,SELL,27.0,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.995,26.865,"Friday, February 27, 2026 03:28:31 EST"
0x0e5C61fd9a518c9fFc954089d4655bcF52ec3036-1770133217222,SELL,63.67,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.017,1.0823900000000002,"Friday, February 27, 2026 03:28:21 EST"
eu3b74qd,SELL,50.5,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,49.1365,"Friday, February 27, 2026 03:28:13 EST"
eu3b74qd,BUY,50.5,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,49.187,"Friday, February 27, 2026 03:27:41 EST"
0x7087ba16ace5239acfd65d027f1652e74ea6bc7f,BUY,2.032853,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.9739995956421836,1.9799979999999997,"Friday, February 27, 2026 03:27:31 EST"
akhiltr03,BUY,2.032853,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.9739995956421836,1.9799979999999997,"Friday, February 27, 2026 03:27:25 EST"
ailouci,BUY,38.0,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.996,37.848,"Friday, February 27, 2026 03:26:45 EST"
2havpj0v,SELL,42.75,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,41.59575,"Friday, February 27, 2026 03:26:39 EST"
gl1fkait,SELL,32.5,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,31.6225,"Friday, February 27, 2026 03:26:09 EST"
2havpj0v,BUY,42.75,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,41.6385,"Friday, February 27, 2026 03:26:09 EST"
gl1fkait,BUY,32.5,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,31.654999999999998,"Friday, February 27, 2026 03:25:33 EST"
c0cf9c72,SELL,35.57,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,34.609609999999996,"Friday, February 27, 2026 03:25:29 EST"
0xcF33AF0D7FBf5E3354293143F0c8DD16894aA0E6-1770714336699,SELL,13.0,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,12.649,"Friday, February 27, 2026 03:25:21 EST"
vxir3cr5,SELL,40.26,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,39.172979999999995,"Friday, February 27, 2026 03:24:53 EST"
Sunice,BUY,20.533879,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.9739999928897993,19.999997999999998,"Friday, February 27, 2026 03:24:45 EST"
c0cf9c72,BUY,35.57,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,34.645179999999996,"Friday, February 27, 2026 03:24:27 EST"
vxir3cr5,BUY,40.26,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,39.21324,"Friday, February 27, 2026 03:24:13 EST"
17elcx47,SELL,36.84,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,35.84532,"Friday, February 27, 2026 03:21:53 EST"
eruifhawoiegf,BUY,150.0,No,Will there be no change in Fed interest rates after the March 2026 meeting?,0.027,4.05,"Friday, February 27, 2026 03:21:47 EST"
gsldkjgnlksd,BUY,150.0,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,146.1,"Friday, February 27, 2026 03:21:21 EST"
17elcx47,BUY,36.84,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,35.88216,"Friday, February 27, 2026 03:21:11 EST"
mklisjnadnia,SELL,300.0,Yes,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.004,1.2,"Friday, February 27, 2026 03:20:41 EST"
Ahernd,BUY,100.5024,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,99.999888,"Friday, February 27, 2026 03:19:59 EST"
0xa0da31740f,SELL,5.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.994,4.97,"Friday, February 27, 2026 03:19:59 EST"
0xa0da31740f,BUY,5.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,4.975,"Friday, February 27, 2026 03:19:43 EST"
jwzeq,SELL,2000.0,No,Will there be no change in Fed interest rates after the March 2026 meeting?,0.026,52.0,"Friday, February 27, 2026 03:19:27 EST"
0xe5dbC1A812987d48213BF035B5aeBDA8B1adF982-1767678916230,BUY,703.703702,No,Will there be no change in Fed interest rates after the March 2026 meeting?,0.026999998644315786,18.999999,"Friday, February 27, 2026 03:19:23 EST"
windice,BUY,40.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,39.8,"Friday, February 27, 2026 03:17:27 EST"
5sno6vxv,SELL,50.5,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,49.1365,"Friday, February 27, 2026 03:16:59 EST"
5sno6vxv,BUY,50.5,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,49.187,"Friday, February 27, 2026 03:16:05 EST"
qvsie13g,SELL,4.55,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,4.42715,"Friday, February 27, 2026 03:15:57 EST"
Sandydfb,SELL,873.49,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.995,869.12255,"Friday, February 27, 2026 03:15:01 EST"
Sandydfb,BUY,502.008,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.996,499.99996799999997,"Friday, February 27, 2026 03:14:43 EST"
Ciowerat,BUY,30.80082,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.9739999779226657,29.999998,"Friday, February 27, 2026 03:14:21 EST"
Sandydfb,BUY,371.48575,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.996,369.999807,"Friday, February 27, 2026 03:14:15 EST"
bvretgvewr,BUY,120.0,No,Will there be no change in Fed interest rates after the March 2026 meeting?,0.027,3.2399999999999998,"Friday, February 27, 2026 03:13:19 EST"
bvretgvewr,BUY,120.0,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,116.88,"Friday, February 27, 2026 03:13:17 EST"
predictgeek,BUY,4957.0,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,4828.1179999999995,"Friday, February 27, 2026 03:13:17 EST"
qvsie13g,BUY,4.56,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,4.441439999999999,"Friday, February 27, 2026 03:12:57 EST"
0xe6605d86cd6df76f559a8e2b29886996a7c0b9c4,BUY,37.777776,No,Will there be no change in Fed interest rates after the March 2026 meeting?,0.026999974799998813,1.019999,"Friday, February 27, 2026 03:12:21 EST"
Hyperlong,SELL,19766.64,No,Will there be no change in Fed interest rates after the March 2026 meeting?,0.026,513.93264,"Friday, February 27, 2026 03:12:15 EST"
0xcF33AF0D7FBf5E3354293143F0c8DD16894aA0E6-1770714336699,BUY,14.0,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,13.636,"Friday, February 27, 2026 03:11:57 EST"
predictgeek,BUY,50.0,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,48.699999999999996,"Friday, February 27, 2026 03:11:53 EST"
popoyiyou,BUY,13.0,No,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.984,12.792,"Friday, February 27, 2026 03:11:47 EST"
popoyiyou,BUY,26.0,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,25.323999999999998,"Friday, February 27, 2026 03:11:35 EST"
Hyperlong,SELL,155.0,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.016,2.48,"Friday, February 27, 2026 03:11:11 EST"
hxiaode,SELL,9061.03,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.994,9006.66382,"Friday, February 27, 2026 03:08:43 EST"
njkdcnjkasbdfs,SELL,300.0,No,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.983,294.9,"Friday, February 27, 2026 03:08:17 EST"
hxiaode,BUY,9061.025,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,9015.719874999999,"Friday, February 27, 2026 03:07:57 EST"
Zarypay,BUY,22.587269,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.9739999997343637,22.0,"Friday, February 27, 2026 03:07:37 EST"
michaelturner1,BUY,3.012,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.996,2.999952,"Friday, February 27, 2026 03:06:25 EST"
NNNHK,BUY,500.0,No,Will there be no change in Fed interest rates after the March 2026 meeting?,0.027,13.5,"Friday, February 27, 2026 03:06:05 EST"
NNNHK,BUY,500.0,No,Will there be no change in Fed interest rates after the March 2026 meeting?,0.027,13.5,"Friday, February 27, 2026 03:05:49 EST"
1qbyv2p2,SELL,192.1,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,186.9133,"Friday, February 27, 2026 03:05:11 EST"
mmio,BUY,211.0552,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,209.99992400000002,"Friday, February 27, 2026 03:05:01 EST"
rushya.work,SELL,1.03,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,1.00219,"Friday, February 27, 2026 03:04:57 EST"
xj3i0xey,SELL,171.11,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,166.49003000000002,"Friday, February 27, 2026 03:04:31 EST"
1qbyv2p2,BUY,192.1,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,187.1054,"Friday, February 27, 2026 03:04:15 EST"
xj3i0xey,BUY,171.11,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,166.66114000000002,"Friday, February 27, 2026 03:03:39 EST"
QuickSeeker7635,BUY,135.1605,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.996,134.61985800000002,"Friday, February 27, 2026 03:03:19 EST"
baerasoni,BUY,48.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,47.76,"Friday, February 27, 2026 03:03:11 EST"
pp97alo9,SELL,4.72,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,4.59256,"Friday, February 27, 2026 03:03:07 EST"
bb78,BUY,230.9235,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.996,229.99980599999998,"Friday, February 27, 2026 03:02:37 EST"
pp97alo9,BUY,4.72,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,4.59728,"Friday, February 27, 2026 03:02:23 EST"
MMNVZ2,BUY,15.400409,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.9739999762343974,14.999998,"Friday, February 27, 2026 03:02:19 EST"
niosndskzz,SELL,300.0,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.995,298.5,"Friday, February 27, 2026 03:01:51 EST"
135651,SELL,410.0,Yes,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.005,2.05,"Friday, February 27, 2026 03:01:21 EST"
rrfg,BUY,461.84725,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.996,459.99986099999995,"Friday, February 27, 2026 03:01:07 EST"
Niasary,BUY,10.266939,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.9739999429235919,9.999998000000001,"Friday, February 27, 2026 03:00:53 EST"
cmpcy,BUY,100.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,99.5,"Friday, February 27, 2026 03:00:47 EST"
88fsuxsy,SELL,32.33,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,31.457089999999997,"Friday, February 27, 2026 03:00:05 EST"
0x093f9833042f4fe702eFC7329af0F0B8e00B6cC0-1770368775989,BUY,61.111111,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.018000000032727274,1.1,"Friday, February 27, 2026 02:59:57 EST"
Cocoi11,SELL,1000.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.994,994.0,"Friday, February 27, 2026 02:59:43 EST"
88fsuxsy,BUY,32.33,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,31.48942,"Friday, February 27, 2026 02:59:21 EST"
saasdaczxca,SELL,200.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.994,198.8,"Friday, February 27, 2026 02:58:47 EST"
Mdrutled,SELL,3000.0,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.01609147,48.27441,"Friday, February 27, 2026 02:57:55 EST"
lkasldjak588,SELL,210.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.994,208.74,"Friday, February 27, 2026 02:57:27 EST"
0x1307086d97894DDCC104bAC4c7aaf530F81BbD75-1761134895937,BUY,1111.111111,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.0180000000018,20.0,"Friday, February 27, 2026 02:57:19 EST"
Zuis2,BUY,20.533879,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.9739999928897993,19.999997999999998,"Friday, February 27, 2026 02:57:01 EST"
yggwhhym,SELL,34.33,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,33.40309,"Friday, February 27, 2026 02:55:51 EST"
yggwhhym,BUY,34.33,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,33.437419999999996,"Friday, February 27, 2026 02:55:17 EST"
op2547,BUY,20.08025,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.996,19.999928999999998,"Friday, February 27, 2026 02:54:05 EST"
op2547,BUY,20.1004,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,19.999898,"Friday, February 27, 2026 02:53:59 EST"
tlp,BUY,462.3114,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,459.999843,"Friday, February 27, 2026 02:53:13 EST"
MysticEagle5946,BUY,132.211,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,131.549945,"Friday, February 27, 2026 02:52:39 EST"
piixna,BUY,6222.222222,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.018000000000642856,112.0,"Friday, February 27, 2026 02:51:47 EST"
ee45,BUY,177.71075,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.996,176.99990699999998,"Friday, February 27, 2026 02:51:35 EST"
piixna,BUY,333.333333,Yes,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.006000000006,2.0,"Friday, February 27, 2026 02:51:25 EST"
8jb09mqn,SELL,52.12,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,50.712759999999996,"Friday, February 27, 2026 02:49:15 EST"
odeexplorer,BUY,25.0,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,24.349999999999998,"Friday, February 27, 2026 02:48:37 EST"
8jb09mqn,BUY,52.12,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,50.76488,"Friday, February 27, 2026 02:48:25 EST"
4yfbrp1h,SELL,3.35,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,3.25955,"Friday, February 27, 2026 02:48:13 EST"
9357,BUY,10.0502,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,9.999949,"Friday, February 27, 2026 02:47:57 EST"
0x9856c780dfe974cb167283d77fc910f3fd56f5f0,BUY,47.802873,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.9739999936823881,46.559998,"Friday, February 27, 2026 02:47:11 EST"
Johery,BUY,200.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,199.0,"Friday, February 27, 2026 02:47:05 EST"
Oiaet,BUY,10.266939,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.9739999429235919,9.999998000000001,"Friday, February 27, 2026 02:47:05 EST"
Johery,SELL,200.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.994,198.8,"Friday, February 27, 2026 02:46:53 EST"
s6wc11o1,SELL,40.15,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,39.06595,"Friday, February 27, 2026 02:46:39 EST"
bbyh,SELL,456.0,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.995,453.71999999999997,"Friday, February 27, 2026 02:46:35 EST"
Piggyy,BUY,200.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,199.0,"Friday, February 27, 2026 02:46:19 EST"
Piggyy,SELL,200.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.994,198.8,"Friday, February 27, 2026 02:46:03 EST"
4yfbrp1h,BUY,3.35,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,3.2629,"Friday, February 27, 2026 02:45:59 EST"
CalmEagle9541,BUY,134.402,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,133.72999,"Friday, February 27, 2026 02:45:31 EST"
s6wc11o1,BUY,40.15,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,39.1061,"Friday, February 27, 2026 02:45:19 EST"
28ovwioi,SELL,38.65,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,37.606449999999995,"Friday, February 27, 2026 02:44:05 EST"
knt4kpzi,SELL,200.2,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,194.79459999999997,"Friday, February 27, 2026 02:43:53 EST"
28ovwioi,BUY,38.65,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,37.6451,"Friday, February 27, 2026 02:43:15 EST"
knt4kpzi,BUY,200.2,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,194.9948,"Friday, February 27, 2026 02:42:57 EST"
0xdC9Ed3519f4D8Be65E31ACa686b508f973212883-1772155197643,BUY,200.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,199.0,"Friday, February 27, 2026 02:42:51 EST"
0xdC9Ed3519f4D8Be65E31ACa686b508f973212883-1772155197643,SELL,201.31,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.994,200.10214,"Friday, February 27, 2026 02:42:37 EST"
0xdC9Ed3519f4D8Be65E31ACa686b508f973212883-1772155197643,BUY,201.3164,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,200.30981799999998,"Friday, February 27, 2026 02:42:27 EST"
28ovwioi,SELL,35.79,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,34.82367,"Friday, February 27, 2026 02:42:27 EST"
0xb0c055a3ef21f5fe1099c6ae8b75730027b0d2b2,BUY,5.133469,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.9739998429911625,4.999998,"Friday, February 27, 2026 02:42:21 EST"
0x7d397F38eb585b4E7a801045F8456f84CdABE10a-1772155197890,BUY,200.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,199.0,"Friday, February 27, 2026 02:42:01 EST"
28ovwioi,BUY,35.8,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,34.8692,"Friday, February 27, 2026 02:41:23 EST"
0x22e6ceD145BdC3bd0Af5E386f19f87d30f0F5Ab5-1772157491886,BUY,502.5124,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.995,499.999838,"Friday, February 27, 2026 02:40:35 EST"
ethrere,BUY,502.008,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.996,499.99996799999997,"Friday, February 27, 2026 02:40:23 EST"
ethrere,SELL,100.4,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.995,99.89800000000001,"Friday, February 27, 2026 02:40:09 EST"
sfkse9g9,SELL,59.61,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.973,58.00053,"Friday, February 27, 2026 02:40:01 EST"
ethrere,SELL,201.0,No,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,0.994,199.794,"Friday, February 27, 2026 02:39:57 EST"
0x22e6ceD145BdC3bd0Af5E386f19f87d30f0F5Ab5-1772157491886,SELL,200.8,No,Will the Fed increase interest rates by 25+ bps after the March 2026 meeting?,0.995,199.79600000000002,"Friday, February 27, 2026 02:39:37 EST"
sfkse9g9,BUY,59.61,Yes,Will there be no change in Fed interest rates after the March 2026 meeting?,0.974,58.06014,"Friday, February 27, 2026 02:38:53 EST"
0x0e4e14e94b1fd0d855c4002e23d681a90231067a,SELL,100.0,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.017,1.7000000000000002,"Friday, February 27, 2026 02:37:49 EST"
0x23a85997b33af8b0729dd1bb1e6410129472a27d,SELL,100.0,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.017,1.7000000000000002,"Friday, February 27, 2026 02:37:49 EST"
0x6d552c6aa81034cad8f34e4cda73a86aa66ae7ee,SELL,100.0,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.016,1.6,"Friday, February 27, 2026 02:37:49 EST"
0x890dee9cce455d7b9b2231652aa2115388a7e2c7,SELL,100.0,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.017,1.7000000000000002,"Friday, February 27, 2026 02:37:49 EST"
0x29e920eb565b80098d6a36a745deb06098b9e459,SELL,100.0,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.0164113,1.64113,"Friday, February 27, 2026 02:37:49 EST"
0x0737e6d1a77a738d6ba19f51ea92c3ae4f203609,SELL,100.0,Yes,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,0.016,1.6,"Friday, February 27, 2026 02:37:49 EST"
